SalePrice,id
139654.73491783044,1461
148483.7290983617,1462
175450.78872599616,1463
206795.67973305285,1464
201258.83878291977,1465
171125.60861431426,1466
183320.1071492004,1467
165270.9115100117,1468
189674.02163258215,1469
112803.41972687919,1470
197663.74237073044,1471
110965.24375374116,1472
103969.82513263807,1473
152748.59735592667,1474
121134.51367013787,1475
333866.28598213417,1476
245586.65496718846,1477
296244.1806308016,1478
273261.5895358916,1479
414361.770298447,1480
291158.73279420886,1481
223608.0002444387,1482
174742.41375589496,1483
176144.94294478436,1484
211542.6403908532,1485
200874.35056752607,1486
297060.7084785893,1487
243392.45487611642,1488
178575.2151346286,1489
212251.93946125024,1490
204886.9765411329,1491
98747.75158650422,1492
202979.65566696672,1493
289174.4262818351,1494
269723.16237017757,1495
211307.86159827362,1496
156143.72392346084,1497
162184.67720457955,1498
160662.0810913875,1499
146988.6056207269,1500
153169.32904435362,1501
155128.62768602718,1502
276697.4472826089,1503
246721.15206495402,1504
221607.9691781892,1505
179804.38334096252,1506
235057.01370708435,1507
201753.07711175218,1508
160809.33522862502,1509
136080.63017854397,1510
137312.06615121814,1511
160806.59127185552,1512
151152.20479925582,1513
156429.47325461623,1514
176647.6363991881,1515
157555.9398004674,1516
170599.48317634762,1517
134380.83674224012,1518
222364.35677172092,1519
119451.74724047729,1520
124960.82326079285,1521
173685.55288016063,1522
93955.92568365885,1523
116364.7387948672,1524
118695.56270507604,1525
114618.07488534653,1526
99814.92623550483,1527
148235.21323776845,1528
132068.7715283277,1529
194567.43045624424,1530
112029.39700002818,1531
98671.30957783555,1532
134160.25273015405,1533
127731.14773059213,1534
161073.47473782147,1535
110724.56363654457,1536
77049.19670115986,1537
177108.351287973,1538
183301.48596450713,1539
108913.05884766787,1540
149609.12633983776,1541
136140.6545332534,1542
185443.69283413695,1543
88597.61076726232,1544
119220.03487037863,1545
143814.97532555735,1546
136335.73018132398,1547
135018.04761367897,1548
125123.28592968105,1549
128026.14157547617,1550
116656.61790837547,1551
121335.00584481214,1552
138279.35665317203,1553
116792.58961341498,1554
161227.42514563844,1555
91738.12864427781,1556
97848.49458922853,1557
111751.06186779037,1558
75715.97753209004,1559
134843.69240625983,1560
115367.78548662335,1561
136191.44069170087,1562
114927.05503760035,1563
151160.6306839014,1564
158649.75059531213,1565
225392.82349341552,1566
81523.2311351683,1567
213977.79082660054,1568
125746.85052702409,1569
160147.52007652848,1570
125913.4810982686,1571
138627.44895435811,1572
229382.4826930888,1573
116460.10018691394,1574
210476.12812898288,1575
264148.08635658125,1576
196204.20548164943,1577
137039.2032018224,1578
143819.3545738205,1579
216613.39082428187,1580
155239.70824476337,1581
126070.19065320875,1582
302221.9284441038,1583
227141.31603775785,1584
145854.76702633267,1585
77990.89815405247,1586
112988.1096862275,1587
138973.63241075203,1588
106180.6999780368,1589
142840.5543431989,1590
83808.4518664337,1591
116775.37695424374,1592
128963.40281069226,1593
105407.00603514539,1594
95492.11904849023,1595
196175.98845728082,1596
182208.25516153322,1597
206210.64676161855,1598
191573.78926692044,1599
188784.5787670116,1600
68101.30178795573,1601
133846.69306077535,1602
86684.10724654804,1603
234815.8157197793,1604
270405.3327644068,1605
179846.71228481096,1606
184850.83518103464,1607
227294.1178450646,1608
185201.6195438257,1609
148388.90484868703,1610
146652.21012606035,1611
162191.58870809054,1612
172806.49036366105,1613
128487.56708368722,1614
93662.92254396039,1615
76736.97661233268,1616
97721.81287102273,1617
132716.05388333905,1618
146284.77747855155,1619
156919.06086299362,1620
149396.28513617188,1621
144921.65625792605,1622
255543.0182008236,1623
214959.17252587213,1624
130679.77966867454,1625
179459.4797923253,1626
197633.02499682503,1627
291966.6943382508,1628
196822.7578551953,1629
284258.8260289729,1630
208159.22314965003,1631
224797.8675647427,1632
194656.04494408728,1633
185384.12191866938,1634
179999.44069399268,1635
157529.41746152288,1636
179684.07075091204,1637
204753.13411422304,1638
192728.7301657341,1639
250536.69465253176,1640
183674.5972460003,1641
219431.3001174889,1642
218407.4863907322,1643
245883.24618621735,1644
186641.0053450143,1645
168270.033052495,1646
174848.9990911267,1647
122137.32031556405,1648
135188.71631208903,1649
118700.39146300025,1650
132170.253116754,1651
109732.11736420965,1652
112338.5937899869,1653
151238.88601302396,1654
144001.57318210587,1655
145840.70309549457,1656
152801.64770838065,1657
147696.1507423023,1658
139986.4783050442,1659
162455.79218294928,1660
412993.2334099923,1661
344050.0467035742,1662
338688.67142798466,1663
405967.8151701648,1664
293775.4962178136,1665
322667.9623994324,1666
341415.9132128389,1667
340119.7909360431,1668
292677.79952035076,1669
329248.90149021294,1670
256530.2367824859,1671
376285.3526355342,1672
290628.6394788163,1673
247546.24781432073,1674
194196.2356145868,1675
190212.00395452426,1676
221498.44981683808,1677
404671.7849022122,1678
305896.74690380006,1679
288374.726789018,1680
241920.65132054136,1681
298520.60383391596,1682
182278.12096198325,1683
199753.58626547395,1684
177582.75703950896,1685
176686.16816463423,1686
183999.5139899682,1687
200090.2576060567,1688
203485.18997778982,1689
218324.42299477736,1690
208452.7123129103,1691
271199.01859072014,1692
189295.79378641606,1693
185760.29672027237,1694
177377.64865896592,1695
255813.69287575138,1696
183660.70078267952,1697
341636.9727811821,1698
288106.4736742611,1699
239207.89734333285,1700
270097.3574623388,1701
256738.01701881018,1702
250587.77058772137,1703
282520.67594702897,1704
250232.03642078818,1705
373112.03490179434,1706
187106.17056094427,1707
203855.74768472443,1708
297015.04570304806,1709
232157.2822263975,1710
285144.08168216766,1711
238401.0329938163,1712
262450.0359547411,1713
213399.00682297253,1714
201515.60619861571,1715
191779.78993784636,1716
187106.81674283967,1717
133557.86049835198,1718
205750.05696234026,1719
255458.7461067313,1720
188540.51199756327,1721
128914.80355379038,1722
167451.1267214015,1723
202087.9841194318,1724
