SalePrice,id
66224.01906871691,1461
207015.05891641087,1462
243282.7093469782,1463
170907.47783099508,1464
131180.89582437658,1465
176810.9355919773,1466
163494.33282108416,1467
161845.05223632863,1468
164964.02567055586,1469
183972.96378827523,1470
182916.35332697918,1471
45750.71313498458,1472
75310.64293131385,1473
139677.79112458826,1474
118273.39618002536,1475
667641.0492576584,1476
251496.49169409808,1477
253851.2310940693,1478
260355.12373940204,1479
977043.6822542363,1480
556511.5988680983,1481
171077.40356342454,1482
155058.69165946575,1483
135856.8065938992,1484
100546.85761954884,1485
165507.02207249677,1486
629176.7892939424,1487
153992.09379051722,1488
314213.56113942113,1489
238331.04262541558,1490
130638.59471961387,1491
76918.8186481862,1492
128183.92554115204,1493
327795.714631564,1494
371972.12174979266,1495
390329.8000476154,1496
256032.68123485494,1497
151046.13316792587,1498
133374.04734567518,1499
126088.02821178772,1500
366236.30703973485,1501
94058.2795691654,1502
451351.3703920894,1503
205418.2833859078,1504
254758.72785572198,1505
247824.3839624681,1506
368885.55392531655,1507
226154.746017086,1508
194270.01697463618,1509
175631.9619842435,1510
161797.64692793027,1511
191116.5963725539,1512
119639.44839166274,1513
174802.52410840933,1514
388593.55096963374,1515
165042.788322404,1516
133651.02752785728,1517
113398.56806400215,1518
161856.51850585022,1519
204259.98705837282,1520
162132.77804646123,1521
159477.90643621865,1522
225567.01237608652,1523
169933.4103186162,1524
156591.01033384065,1525
128508.51298125037,1526
107471.29859355258,1527
84972.97249567098,1528
241653.32026015563,1529
132341.72672557516,1530
84735.77187269715,1531
77140.95154509105,1532
149031.274453315,1533
107408.54232175653,1534
111611.98176483247,1535
84815.52164366287,1536
62029.095791013395,1537
85630.8209625417,1538
212740.16491238668,1539
31192.308335870446,1540
124780.43506120636,1541
135812.58367051667,1542
432167.066899285,1543
39447.994429956656,1544
71504.28572024917,1545
100057.9684880957,1546
129801.14618870868,1547
125380.31827331317,1548
65543.73481338173,1549
183149.42899645545,1550
77914.52659852397,1551
323225.8201112343,1552
238872.26628298897,1553
130623.67451365784,1554
180403.66291920052,1555
58262.30296901603,1556
146901.2585871218,1557
43970.01001676567,1558
26316.785292685134,1559
109509.16670029784,1560
295103.25015374215,1561
96845.44027553045,1562
127504.5898848421,1563
171773.887468577,1564
117108.05013289845,1565
245576.0480749308,1566
50322.46165373563,1567
283235.98478802375,1568
198190.66180380373,1569
66429.00159098684,1570
81369.36219248052,1571
164614.2939264477,1572
255136.4411508596,1573
99562.33075711291,1574
277515.02184226044,1575
180657.64682625866,1576
191402.74384536975,1577
187630.93667753364,1578
155616.70665615954,1579
127617.70654321986,1580
128747.65712890076,1581
130636.84943756259,1582
460549.9619578522,1583
194855.19690199118,1584
121341.21008888246,1585
71754.33801090354,1586
83628.9596046491,1587
210417.54211480546,1588
92597.39519696112,1589
101083.03950862683,1590
168030.83286989498,1591
90117.28101214832,1592
119206.03568253324,1593
330935.9155984436,1594
164786.74821651183,1595
523615.88483159646,1596
169767.9445212035,1597
235136.07106915166,1598
134149.23855408968,1599
105680.33540570464,1600
83814.66100542265,1601
54279.31778411395,1602
33976.51820935939,1603
398736.6259253103,1604
154233.65067973622,1605
135784.13586469772,1606
90413.89821090794,1607
157439.14743119106,1608
226987.01219694153,1609
163520.07279139655,1610
96654.47042321767,1611
159609.21351569195,1612
100405.6515153546,1613
110802.0471455161,1614
61118.6888726207,1615
52663.409686394945,1616
74455.90995971512,1617
92697.87933109135,1618
105786.99441777823,1619
194799.7221576028,1620
92769.25352222752,1621
133216.38789823395,1622
292135.190201043,1623
174964.38522300424,1624
107459.75888750433,1625
114842.179067862,1626
155419.12562254156,1627
224681.91967869602,1628
141084.14498791783,1629
1042589.8177700402,1630
312099.6555548332,1631
327332.25531705003,1632
97722.27696031399,1633
208699.1202485984,1634
192504.01240190843,1635
140089.4632439153,1636
280464.5067201409,1637
130070.56254623973,1638
163028.37312510918,1639
261192.07301459683,1640
170590.66272982786,1641
245824.0132038656,1642
237063.44626521977,1643
151908.3736683926,1644
245571.1158710407,1645
125580.27100933228,1646
107051.04658109216,1647
168022.74661097972,1648
149887.1095418836,1649
116382.58584963878,1650
78248.1202795786,1651
50761.671124014785,1652
49817.203915670165,1653
144931.57562539238,1654
167621.24805129404,1655
135182.62701270985,1656
144198.718814364,1657
114688.46245972169,1658
87033.40332216214,1659
127624.77841741224,1660
576213.777834971,1661
1028677.7591236029,1662
776858.503941401,1663
47716.7154097726,1664
363782.8212526987,1665
288019.334053194,1666
429603.95966853143,1667
290107.35929861135,1668
365983.55807290244,1669
491187.621319042,1670
251418.9091548195,1671
1099670.3481713703,1672
311446.71360131836,1673
226283.769410698,1674
159736.20788390344,1675
157025.40062799148,1676
228543.038101033,1677
727054.6881408833,1678
783675.1684211344,1679
728855.7734103221,1680
277939.38210304844,1681
380932.0737942932,1682
133603.2288667345,1683
96357.87370449498,1684
163649.44766855397,1685
145615.8255992639,1686
122307.35570513818,1687
164426.14004958497,1688
176082.76414935957,1689
145696.15258522655,1690
109698.93455451039,1691
281894.6605022915,1692
104502.44882790814,1693
197773.79627355433,1694
137034.52402547182,1695
558387.2749330988,1696
145799.22251409927,1697
628111.9475253525,1698
524120.24919655273,1699
224192.92035357526,1700
277694.8270530555,1701
207183.050589967,1702
298007.5234083374,1703
283530.7436482081,1704
195810.27112570184,1705
557019.7510348829,1706
363150.46149280394,1707
171508.84336373408,1708
269499.68272386526,1709
167303.2599491205,1710
162726.75094070728,1711
471469.7380881381,1712
322276.3718148385,1713
267001.6047253661,1714
232192.50253346714,1715
181997.4173972244,1716
149813.87222972984,1717
136390.1058675022,1718
175005.27419542568,1719
218995.00511279362,1720
102494.81981748703,1721
121851.23187273175,1722
108386.02230755096,1723
248160.6710359197,1724
280110.882878983,1725
159220.16504378818,1726
155662.60726823582,1727
138695.586650891,1728
