SalePrice,id
121519.4865687102,1461
159637.8983511621,1462
187900.72801904613,1463
200719.15808522608,1464
199280.93485458923,1465
172150.5802380501,1466
175725.36942368487,1467
160007.05202636245,1468
199628.64494953008,1469
120940.92119812043,1470
168854.11352699768,1471
96224.90596214776,1472
95102.93526592819,1473
144991.2202554879,1474
107578.80816110525,1475
362520.9920336734,1476
254447.9112356652,1477
313770.71045338496,1478
302293.8390440048,1479
498234.8330637129,1480
328114.6622079391,1481
208777.60502693919,1482
183516.5841356265,1483
159881.74008952177,1484
187666.14970685178,1485
189198.18229505248,1486
344355.74080852175,1487
228316.69315218035,1488
194714.27489119573,1489
250808.00688099847,1490
196485.22666556836,1491
97484.03835830021,1492
179764.53368583167,1493
304346.023340687,1494
288971.24729589676,1495
232869.67663467536,1496
184067.26453929843,1497
191445.86840953102,1498
169928.55999513768,1499
159757.7313229511,1500
178058.84004735303,1501
139310.78474926125,1502
321372.7619004823,1503
239390.7529404563,1504
229172.85783113178,1505
191411.654239441,1506
245082.90683993016,1507
200435.50069254622,1508
155763.7090506603,1509
145549.10443303164,1510
169178.3394188037,1511
171467.39524371995,1512
146193.0821878954,1513
158534.61361391153,1514
186091.45811555404,1515
153208.7886097611,1516
175133.58940212376,1517
130435.3358145524,1518
207643.68488019897,1519
125638.7373439868,1520
134112.95737830448,1521
175903.6102044789,1522
116853.01782366603,1523
127550.95661767854,1524
117872.07536080784,1525
111779.62290247284,1526
109362.96662398471,1527
132419.06956437766,1528
157802.33522643553,1529
192077.14517930616,1530
109526.13240775355,1531
92063.84552807952,1532
153908.17744004304,1533
125926.13322289649,1534
147164.10425473817,1535
104371.99465384113,1536
59240.86442091429,1537
151127.42963815437,1538
193392.91897892943,1539
84825.17630046388,1540
140722.63546525303,1541
157275.68508799878,1542
178345.9684826376,1543
84101.2697851105,1544
116715.1012174556,1545
136669.87260024986,1546
133573.48779737795,1547
141061.70027906346,1548
121057.5401790312,1549
136773.58043448077,1550
102338.04409863852,1551
140093.25960230487,1552
145076.78079433396,1553
114715.23941541158,1554
166703.56550734886,1555
83042.63090935239,1556
123300.24725390386,1557
105326.96357595109,1558
59389.77456784268,1559
128734.77249808029,1560
125050.09781914188,1561
130491.39232265454,1562
120552.63204775921,1563
159493.46430689364,1564
157224.68257488546,1565
237690.87818133167,1566
78603.31929950906,1567
238868.67450030736,1568
138457.62387079338,1569
130797.92846324557,1570
110995.3101433796,1571
141939.34718994197,1572
228441.9291576586,1573
119858.71569404118,1574
240737.08246577883,1575
231060.40093008344,1576
175421.97270392854,1577
146996.87420652964,1578
152009.60967482656,1579
194727.66012473984,1580
158141.82100991515,1581
125713.08922266631,1582
286287.38916782744,1583
214814.54318542904,1584
133629.3653936583,1585
77073.97086028258,1586
108732.90104931347,1587
146363.80396922625,1588
98715.24726883403,1589
126959.45407697387,1590
92934.43280962811,1591
121339.06438162416,1592
128981.8682278347,1593
129309.0754396699,1594
114276.32727589669,1595
217072.37321901615,1596
207385.80776981157,1597
231295.01188391703,1598
170296.31067189656,1599
160415.25404432972,1600
64954.60887745885,1601
118999.74242075825,1602
62474.203209922736,1603
261905.54945578432,1604
229173.54682474365,1605
162926.16817654698,1606
174922.4122822753,1607
216934.00669446564,1608
181548.60434940053,1609
152661.77131675574,1610
135863.67888190708,1611
173572.34152147456,1612
166160.84255136596,1613
124476.65386211639,1614
92042.22189922989,1615
78975.45986423442,1616
91614.49726908235,1617
138660.68501454982,1618
139561.07553463161,1619
148754.25377448098,1620
133707.17424605187,1621
145985.61337933887,1622
246046.17839435415,1623
202372.90863135358,1624
115252.45354487083,1625
168652.62437124978,1626
195602.03619906591,1627
275244.0662306911,1628
179998.14597169345,1629
358305.0158067879,1630
242476.3656331136,1631
259204.48842985605,1632
169580.97152997094,1633
185033.41546965673,1634
173338.5092253429,1635
151227.88387959855,1636
210479.7120009287,1637
181413.38004055206,1638
187129.07495881402,1639
237593.32486167853,1640
183082.10137431306,1641
251000.41950806032,1642
224211.18332110808,1643
247408.32926617912,1644
202740.21873521598,1645
154900.99599006638,1646
158950.41611888277,1647
128575.09246035191,1648
139292.53632880215,1649
112039.75007048229,1650
117877.93565526763,1651
97056.30364818312,1652
98235.31856238257,1653
146552.7047779778,1654
129002.44375658415,1655
142582.78022078198,1656
152560.81364696537,1657
147218.84667353274,1658
118005.54367036295,1659
154607.22366797423,1660
451311.8562772519,1661
402928.7990295511,1662
384194.3323202019,1663
581074.1906257357,1664
314517.05731953296,1665
311498.164071792,1666
393272.91450619855,1667
348521.5729207377,1668
314255.1931830673,1669
357311.9574937236,1670
270092.3634906247,1671
424159.6057165673,1672
290357.69458608044,1673
240770.41014963452,1674
201604.4257024418,1675
198625.11046082273,1676
225210.3413449197,1677
467201.75147668953,1678
402671.61507806584,1679
330341.30208788137,1680
250066.6657920977,1681
328730.2814167352,1682
186275.14549739365,1683
171901.79278248135,1684
171543.0732173745,1685
166266.78772659114,1686
166549.87587377353,1687
184285.40637941041,1688
188152.5203064984,1689
192574.79256278422,1690
182423.1027768503,1691
249933.9628551401,1692
165162.60556882457,1693
183764.40317975648,1694
164074.8033129041,1695
279567.3335348223,1696
169102.72989426382,1697
345566.1137364331,1698
317850.4531270554,1699
263416.9641611153,1700
273509.0981558681,1701
244810.8309420111,1702
242861.57834797134,1703
269850.2907792436,1704
233758.59282554878,1705
227651.85746998392,1706
205915.45058155412,1707
203711.5850581378,1708
260133.6518711656,1709
217850.36778831723,1710
278820.1681402234,1711
254604.72006056109,1712
286586.56134821445,1713
233637.43648814032,1714
211408.17014017614,1715
184625.4297821118,1716
173197.626754656,1717
141524.8223624369,1718
211185.9014058476,1719
223831.03678936837,1720
149986.52543573658,1721
122242.35920544062,1722
149982.4625404373,1723
202576.37679597674,1724
240164.83662865602,1725
183566.82450134296,1726
155743.26985699867,1727
160561.69320651965,1728
171089.30208073056,1729
151208.53902677106,1730
114387.130633433,1731
126589.04182951791,1732
109441.4792901524,1733
121159.27475777603,1734
109686.62495459894,1735
103708.06571670494,1736
289274.781723326,1737
270879.0747048631,1738
226788.9941622693,1739
216830.2483481688,1740
194096.2698324815,1741
174356.72695194004,1742
177664.1819173942,1743
382057.9042841268,1744
215406.95538576442,1745
176817.52991839638,1746
219038.14254507681,1747
215239.7357212116,1748
141110.9717748031,1749
123912.06992460394,1750
243807.09779625986,1751
111685.4820684015,1752
153798.29748471398,1753
192613.31094046668,1754
171418.01408719565,1755
127092.50284774216,1756
120694.61325203849,1757
148109.86538115857,1758
167568.04560303647,1759
164413.6453282517,1760
147803.1771371498,1761
180272.6209331839,1762
194565.85536420587,1763
117742.02150766653,1764
143169.93121871125,1765
192796.01565081725,1766
219744.2032997638,1767
139894.03286826523,1768
168840.9902118764,1769
149398.7495386161,1770
118647.7177628142,1771
128825.6458973698,1772
121278.75880283797,1773
141735.67025098082,1774
142089.93751978112,1775
133017.21907459508,1776
108357.598309769,1777
139733.83699969336,1778
135894.76470211073,1779
171958.16620697879,1780
125205.72848114585,1781
86703.77654601957,1782
144267.2845450982,1783
106575.31696940669,1784
126554.88813713138,1785
138537.3978907133,1786
152313.6467464884,1787
62993.526090341504,1788
97153.60562585051,1789
82662.3220653629,1790
177956.30910803378,1791
160219.87482903554,1792
134693.59146117166,1793
154352.51521636464,1794
138057.36200917183,1795
123883.26656209883,1796
110647.65540294623,1797
117865.39715131963,1798
107167.02110298883,1799
129813.60984622143,1800
130879.24039620285,1801
128760.22431562026,1802
148600.5620043255,1803
137262.7130514581,1804
130905.83202578107,1805
121120.6817371444,1806
131559.37391012994,1807
120289.03878395491,1808
127057.26442886033,1809
137197.18530864996,1810
100730.88585379401,1811
103720.13919508373,1812
141372.41050648273,1813
101121.56126637507,1814
58996.07511007241,1815
98664.77180399977,1816
107523.02581892196,1817
142227.10341586015,1818
124894.01307024922,1819
46117.75310215576,1820
111930.23814857712,1821
151413.45939125854,1822
39646.580126741224,1823
122277.67136031893,1824
136559.48134887416,1825
106878.7686742021,1826
105022.38805930372,1827
133712.75932244782,1828
118427.47555022972,1829
139477.99154696264,1830
144572.23627631116,1831
58951.544771054,1832
138931.74984367835,1833
116414.0611781167,1834
113781.22652862682,1835
124377.4760161781,1836
86921.48187359876,1837
130548.28088017378,1838
101408.02493840516,1839
143351.00816610298,1840
131717.07226160436,1841
94127.97584721967,1842
133726.5463193205,1843
142833.8911818681,1844
141608.3664646108,1845
160368.1993725904,1846
180559.14253342547,1847
57049.43593261,1848
107392.89067122558,1849
116184.57602083073,1850
146883.06704713742,1851
126818.9783187652,1852
121651.87365530229,1853
165726.6515379175,1854
161094.64905281077,1855
224618.82897691807,1856
125778.96559211762,1857
136160.1722499641,1858
115515.23884642441,1859
150853.63093718624,1860
116332.36987643622,1861
316245.7826434088,1862
290100.42285008455,1863
290223.1731764132,1864
348417.2203047845,1865
326095.2576198359,1866
216714.92679749927,1867
279109.0436167414,1868
199595.14168962324,1869
220228.19057440758,1870
250686.61972055567,1871
173775.3538683969,1872
248072.0459734731,1873
158004.2218822791,1874
203682.40335589668,1875
207131.16117490103,1876
210578.6091045948,1877
197468.80216045413,1878
132637.9637443324,1879
128832.4347495943,1880
249115.57112920348,1881
234894.32297242543,1882
177936.82503810388,1883
205070.35365587304,1884
216134.9365079264,1885
278762.210472725,1886
215994.75507389384,1887
263667.2530835704,1888
172905.79532418126,1889
108301.70525682233,1890
119085.1845782695,1891
95665.37975290821,1892
135090.96032828244,1893
123513.24712103189,1894
134812.74296725553,1895
127015.98261235787,1896
126294.57596625178,1897
109748.60021855553,1898
166734.86151076423,1899
145418.52141213045,1900
187577.70719029184,1901
168946.86985663782,1902
213629.1874029466,1903
145353.89462594409,1904
199999.74865545236,1905
121992.46849920443,1906
221225.68981409137,1907
109608.19022288364,1908
130337.97647174678,1909
120904.98639982246,1910
234240.629751921,1911
358995.63406733086,1912
126549.32989928576,1913
48076.304230926726,1914
318080.59879500215,1915
65073.78071387772,1916
225221.1143068607,1917
139305.79378498145,1918
171377.37609410836,1919
159166.42138543486,1920
375897.9077911739,1921
324908.8580537192,1922
237452.2794757889,1923
234440.3694574874,1924
196590.33506649773,1925
369817.2158754947,1926
131921.33466167125,1927
168878.60840035882,1928
124110.57984746051,1929
131015.13930767761,1930
136467.91573922025,1931
138248.52226886107,1932
209711.62696696594,1933
184052.74992281888,1934
172186.98065657442,1935
